"","time","adi_ecg","adi_finger","adi_fro","ard_fro","ibi","id"
"293965",293.964,0.7375,-0.0075,4.922813,4.962187,0.822999999999979,"002"
"294812",294.811,-0.03125,-0.008125,4.959688,4.952813,0.84699999999998,"002"
"295586",295.585,0.746875,-0.008875,4.93,4.952344,0.774000000000001,"002"
"296395",296.394,0.86875,-0.0074375,4.92875,4.952188,0.809000000000026,"002"
"297240",297.239,0.840625,-0.008125,4.917187,4.9525,0.84499999999997,"002"
"298071",298.07,0.034375,-0.0078125,4.960625,4.951719,0.831000000000017,"002"
"298830",298.829,0.184375,-0.0095,4.960938,4.951406,0.759000000000015,"002"
"299644",299.643,0.85,-0.0075,4.926875,4.951875,0.813999999999965,"002"
"300503",300.502,0.6125,-0.0078125,4.936875,4.951406,0.859000000000037,"002"
"301364",301.363,0.78125,-0.0081875,4.933438,4.951875,0.86099999999999,"002"
"302174",302.173,0,-0.007875,4.960938,4.951875,0.810000000000002,"002"
"303040",303.039,0.784375,-0.0080625,4.924688,4.952031,0.865999999999985,"002"
"303941",303.94,0.771875,-0.007625,4.909063,4.951875,0.90100000000001,"002"
"304774",304.773,0.484375,-0.007875,4.935625,4.951875,0.833000000000027,"002"
"305600",305.599,0.734375,-0.007625,4.91,4.951875,0.825999999999965,"002"
"306468",306.467,0.621875,-0.0075625,4.922187,4.951719,0.867999999999995,"002"
"307341",307.34,-0.36875,-0.0073125,-0.0025,4.951406,0.87299999999999,"002"
"308131",308.13,-0.090625,-0.00825,-0.0025,4.95125,0.79000000000002,"002"
"308978",308.977,0.696875,-0.007375,4.892812,4.9525,0.84699999999998,"002"
"309878",309.877,0.8625,-0.0070625,4.892812,4.952188,0.900000000000034,"002"
"310750",310.749,0.290625,-0.008,4.9575,4.952656,0.872000000000014,"002"
"311564",311.563,0.95,-0.0055,4.924688,4.951563,0.813999999999965,"002"
"312452",312.451,0.65,-0.0075625,4.937812,4.952344,0.888000000000034,"002"
"313332",313.331,0.6625,-0.007375,4.94125,4.952031,0.879999999999995,"002"
"314162",314.161,-0.090625,-0.0071875,4.96125,4.951719,0.829999999999984,"002"
"315014",315.013,0.715625,-0.0070625,4.937812,4.950938,0.851999999999975,"002"
"315951",315.95,0.909375,-0.0056875,4.938438,4.951563,0.937000000000012,"002"
"316886",316.885,1.040625,-0.0061875,4.943125,4.952969,0.935000000000002,"002"
"317740",317.739,0.20625,-0.00675,4.962187,4.952031,0.853999999999985,"002"
"318629",318.628,1.021875,-0.0070625,4.935625,4.952188,0.88900000000001,"002"
"319545",319.544,0.89375,-0.006625,4.928125,4.952344,0.915999999999997,"002"
"320425",320.424,0.9,-0.0066875,4.932188,4.952031,0.879999999999995,"002"
"321258",321.257,0.8875,-0.0066875,4.904688,4.952031,0.833000000000027,"002"
"322157",322.156,0.70625,-0.007125,4.931563,4.952656,0.899000000000001,"002"
"323059",323.058,0.678125,-0.0066875,4.910938,4.952344,0.901999999999987,"002"
"323918",323.917,0.6625,-0.006875,4.904688,4.952031,0.85899999999998,"002"
"324840",324.839,0.88125,-0.0065625,4.895625,4.952031,0.922000000000025,"002"
"325770",325.769,1.046875,-0.006875,4.915625,4.952656,0.930000000000007,"002"
"326639",326.638,0.7375,-0.007125,4.939063,4.951563,0.868999999999971,"002"
"327479",327.478,0.803125,-0.007375,4.934687,4.952031,0.840000000000032,"002"
"328357",328.356,0.809375,-0.0068125,4.879688,4.952344,0.877999999999986,"002"
"329223",329.222,0.43125,-0.007375,-0.0021875,4.951875,0.865999999999985,"002"
"330027",330.026,0,-0.0075625,-0.0025,4.952188,0.80400000000003,"002"
"330872",330.871,0.68125,-0.0069375,4.86,4.952188,0.84499999999997,"002"
"331742",331.741,0.671875,-0.007625,4.915312,4.952031,0.870000000000005,"002"
"332582",332.581,0.54375,-0.0078125,4.943437,4.959688,0.840000000000032,"002"
